churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
0,20,R,599,0,0,0,0,0,204,2,0,42,1,1,1,0,1,2,Bi-Weekly,0,1,1,0,Scorpio,0,1,66,2.2,0
1,26,NA,NA,0,0,1,0,0,8,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,NA,0,0,1,0.03,0
0,31,R,NA,0,0,46,0,0,161,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,47,1.57,0
0,36,R,480,41,0,90,41,0,254,0,0,18,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,65,2.17,1
0,46,R,579,1,1,2,1,0,7,0,0,6,1,1,1,0,1,0,Monthly,0,0,0,0,Leo,0,0,1,0.1,1
0,17,R,414,10,0,61,10,0,104,0,0,17,1,0,0,0,1,2,Weekly,0,0,0,0,Pisces,0,0,40,1.33,1
1,25,R,558,0,0,0,0,0,15,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,9,0.3,0
0,27,R,572,0,0,127,0,0,236,0,0,14,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,NA,0,0,65,2.17,0
1,22,NA,NA,0,0,0,0,0,21,0,0,1,1,0,0,1,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,20,0.67,0
0,25,NA,558,3,0,79,3,0,190,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,60,2,0
0,25,R,598,13,1,38,13,0,142,0,0,11,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,1,0,31,1.03,1
1,28,NA,NA,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,2,0.33,0
0,28,NA,599,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Libra,0,0,NA,0,0
1,22,R,439,0,0,0,0,0,87,0,0,9,1,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,29,0.97,1
1,41,O,557,0,0,0,0,0,78,0,0,10,1,1,1,1,0,0,NA,0,0,0,0,Libra,0,0,33,1.1,1
1,22,NA,494,0,0,0,0,0,159,0,0,13,1,0,0,1,0,0,Weekly,0,0,0,0,NA,0,0,59,1.97,0
0,39,NA,515,14,1,22,14,0,48,0,0,23,1,1,1,1,0,0,NA,0,0,0,0,Aries,0,0,15,0.5,1
0,26,NA,521,2,0,46,2,0,92,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,23,0.77,0
0,25,R,550,10,0,53,10,0,244,0,0,12,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,62,2.07,1
1,41,NA,NA,0,0,69,0,0,145,0,0,8,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Libra,1,0,31,1.03,1
0,26,NA,456,0,0,0,0,0,8,0,0,1,1,1,1,1,0,0,Monthly,0,0,0,0,Leo,1,0,NA,0,1
1,41,NA,NA,0,0,8,0,0,16,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,4,2,0
0,36,NA,NA,0,0,4,0,0,5,0,0,0,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,2,0.67,0
0,56,NA,NA,0,0,0,0,0,93,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,Aries,0,0,43,1.43,0
0,27,R,648,37,5,134,35,0,229,0,0,27,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,46,1.53,1
1,20,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,NA,0,0
1,47,NA,503,12,7,54,11,0,145,0,0,7,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,24,0.8,0
0,29,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,NA,0,0
1,23,NA,618,0,0,19,0,0,72,0,0,2,1,0,0,0,1,0,NA,0,0,0,0,Virgo,0,0,22,0.92,1
0,31,R,NA,3,0,32,3,0,90,0,0,33,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,15,0.58,1
1,50,NA,601,2,0,5,1,0,14,0,0,2,1,1,1,1,0,0,Monthly,0,0,0,0,Pisces,1,0,3,0.1,0
1,53,NA,489,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,NA,0,0,0,0,Aries,0,0,1,0.03,0
1,35,R,478,0,0,52,0,0,112,0,0,8,1,0,0,1,0,0,NA,0,0,0,0,Pisces,1,0,8,0.27,0
1,38,NA,544,0,0,99,0,0,134,0,0,4,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Gemini,0,0,37,1.23,0
0,27,R,NA,4,0,25,4,0,54,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,NA,0,0,10,0.56,0
1,24,R,435,1,0,35,1,0,91,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,23,0.77,1
0,20,R,NA,1,0,14,1,0,42,0,0,1,1,0,0,0,1,0,NA,0,0,0,0,Libra,0,0,8,0.89,0
0,25,NA,495,0,0,75,0,0,148,0,0,8,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,42,1.4,0
0,31,R,544,0,0,71,0,0,225,0,0,8,1,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,56,1.87,1
0,59,NA,NA,0,0,0,0,0,7,0,0,0,1,0,0,1,1,3,Bi-Weekly,0,0,0,0,Aries,0,0,NA,0,0
0,22,NA,NA,0,0,4,0,0,0,0,0,0,1,1,1,0,1,2,Monthly,0,0,0,0,Libra,0,0,1,0.03,0
1,19,NA,464,2,0,24,2,0,65,0,0,3,1,0,0,1,0,0,Weekly,0,0,0,0,Libra,0,0,19,1.46,1
1,26,R,477,0,0,108,0,0,203,0,0,25,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Pisces,0,0,21,0.7,1
0,40,NA,581,60,4,70,59,0,300,0,0,72,1,1,1,0,1,0,NA,0,0,0,0,Libra,0,0,60,2,1
0,26,NA,541,0,0,77,0,0,208,0,0,8,1,1,1,1,0,0,Weekly,0,0,0,0,NA,0,0,60,2,0
0,46,O,542,55,0,91,55,0,285,0,0,29,1,1,1,0,1,4,Semi-Monthly,0,0,0,0,Scorpio,0,0,59,1.97,0
0,38,O,615,0,0,0,0,0,233,9,0,36,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,67,2.23,0
0,32,R,586,3,0,99,3,0,223,0,0,14,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,53,1.77,0
0,27,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,NA,0,0
0,32,R,589,0,0,52,0,0,75,0,0,8,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Cancer,1,0,25,0.83,1
1,40,NA,501,0,0,43,0,0,43,0,0,10,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,14,0.47,0
0,35,R,525,2,0,51,2,0,221,0,0,14,1,1,1,0,1,0,NA,0,0,1,0,Aries,0,0,55,1.83,1
0,34,R,402,0,0,1,0,0,7,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,NA,0,0
1,41,O,516,0,0,56,0,0,135,0,0,8,1,1,1,1,0,0,Monthly,0,0,0,0,Cancer,0,0,40,1.33,1
0,22,R,482,1,0,57,1,0,164,0,0,9,1,0,0,0,1,0,NA,0,0,0,0,Sagittarius,0,0,43,1.43,0
0,25,NA,NA,0,0,15,0,0,25,0,0,0,1,0,0,1,0,0,Monthly,0,0,0,0,Leo,1,0,8,0.27,1
0,43,R,555,58,1,66,57,0,291,0,0,21,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Pisces,1,0,61,2.03,0
0,42,R,NA,0,0,20,0,0,260,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Capricorn,1,0,62,2.07,0
0,51,O,626,0,0,0,0,0,22,0,0,3,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,14,0.47,0
0,26,R,543,11,1,38,10,0,68,0,0,4,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,Scorpio,1,0,20,0.67,0
1,18,NA,531,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,Sagittarius,0,0,NA,0,0
1,27,NA,548,0,0,11,0,0,5,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,10,0.33,0
0,26,R,543,11,1,38,10,0,68,0,0,4,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,Scorpio,1,0,20,0.67,0
0,26,R,513,0,0,9,0,0,6,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,2,0.67,0
0,47,R,520,0,0,123,0,0,202,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,62,2.07,0
0,27,R,544,0,0,0,0,0,248,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,62,2.07,0
0,30,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,NA,0,1
1,37,R,500,0,0,0,0,0,71,0,0,15,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,40,1.33,0
0,43,NA,478,19,1,26,18,0,205,0,0,21,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,54,1.8,1
1,36,R,816,2,0,27,2,0,30,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,6,1.2,1
0,29,O,680,0,0,8,0,0,11,0,0,0,1,1,1,1,0,2,Monthly,0,0,0,0,NA,0,0,5,0.17,1
1,28,R,NA,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Leo,1,0,1,1,0
0,35,R,542,0,0,0,0,0,208,0,0,12,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,61,2.03,0
0,22,NA,NA,1,0,54,1,0,111,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,1,0,0,Leo,0,0,37,1.23,0
0,40,R,572,3,1,79,3,0,245,0,0,17,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,63,2.1,0
1,24,R,574,14,0,82,14,0,300,0,0,8,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,67,2.23,0
0,26,R,562,0,0,0,0,0,252,1,0,15,1,0,0,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,67,2.23,0
0,50,NA,NA,0,0,5,0,0,12,0,0,3,1,1,1,1,0,0,NA,0,0,0,0,Pisces,0,0,4,0.25,1
1,28,R,604,1,0,9,1,0,10,0,0,4,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,6,0.2,1
0,22,R,585,0,0,0,0,1,29,0,0,7,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,NA,0,0
1,32,O,576,0,0,23,0,0,47,0,0,28,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,1,0,13,0.43,0
0,22,NA,474,0,0,22,0,0,45,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,11,0.46,0
0,28,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Taurus,0,0,NA,0,0
1,28,NA,NA,0,0,0,0,0,204,0,0,7,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Cancer,0,0,55,1.83,0
0,28,O,583,0,0,44,0,0,161,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,61,2.03,1
1,34,R,558,0,0,20,0,0,21,0,0,2,1,1,1,0,1,0,NA,0,0,0,0,Aries,0,0,11,0.37,1
0,26,R,483,24,0,60,23,0,115,0,0,12,1,1,1,0,1,2,NA,0,0,0,0,Gemini,0,0,34,1.13,1
0,24,R,469,7,3,97,7,0,152,0,0,12,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,1,0,41,1.37,1
1,31,R,527,0,0,0,0,0,141,0,0,4,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Pisces,0,1,58,1.93,0
0,36,NA,603,4,0,46,4,0,110,0,0,1,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,NA,1,0,33,1.1,0
1,27,NA,528,0,0,7,0,0,9,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,1,0,2,2,0
1,21,NA,551,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,NA,0,0
0,23,NA,501,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,NA,0,0,1,0.04,0
0,19,R,455,0,0,2,0,0,5,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,1,0.13,0
0,23,R,567,0,0,0,0,0,172,1,0,14,1,0,0,0,1,2,Weekly,0,0,0,0,Sagittarius,0,0,59,1.97,0
1,36,NA,610,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,NA,0,0
0,44,NA,527,0,0,25,0,0,66,0,0,3,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,18,0.62,1
1,24,NA,528,0,0,4,0,0,10,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,3,0.1,0
1,22,R,439,17,4,45,17,0,88,0,0,5,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Cancer,1,0,23,0.77,0
0,43,R,535,1,0,64,1,0,118,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,62,2.07,1
1,31,R,NA,0,0,0,0,1,47,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,29,0.97,0
1,32,NA,546,0,0,48,0,0,79,0,0,2,1,0,0,0,1,0,NA,0,0,0,0,Leo,0,0,43,1.43,1
0,40,O,543,0,0,0,0,0,60,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,29,0.97,0
1,24,NA,530,5,0,38,5,0,89,0,0,5,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Gemini,1,0,18,0.6,1
0,43,NA,NA,0,0,55,0,0,137,0,0,5,1,1,1,0,1,0,NA,0,0,0,0,Libra,0,0,40,1.33,0
1,29,NA,528,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,1,0.03,0
1,29,NA,536,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Sagittarius,1,0,NA,0,0
1,25,R,623,0,0,0,0,0,221,0,0,6,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,69,2.3,0
1,27,O,543,0,0,0,0,0,37,0,0,8,1,1,1,0,1,0,NA,0,0,0,0,Pisces,0,1,NA,0,0
1,25,NA,468,0,0,6,0,0,26,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,15,0.5,0
0,57,R,446,0,0,0,0,4,190,0,4,28,1,1,1,1,0,2,NA,0,0,0,0,Virgo,0,0,66,2.2,0
1,35,NA,583,0,0,17,0,0,15,0,0,1,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,5,0.42,1
0,24,NA,NA,0,0,16,0,0,25,0,0,1,1,0,0,0,1,0,NA,0,0,0,0,Gemini,0,0,17,0.57,0
0,25,NA,513,1,0,41,1,0,96,0,0,13,1,0,0,1,0,0,Weekly,0,0,0,0,Virgo,1,0,19,0.63,1
1,36,R,467,2,0,13,2,0,14,0,0,5,1,0,0,0,1,0,NA,0,0,0,0,Aquarius,0,0,8,0.35,1
0,60,O,560,0,0,0,0,0,74,1,0,12,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,1,41,1.37,0
0,38,NA,NA,0,0,5,0,0,5,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,1,0.04,0
1,53,NA,NA,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,7,0.23,0
1,30,R,549,0,0,0,0,0,12,0,0,0,1,0,0,0,1,2,Semi-Monthly,0,0,0,0,Libra,0,0,2,0.07,0
1,37,NA,558,0,0,0,0,0,96,0,0,5,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,46,1.53,0
1,28,O,493,4,3,37,4,0,85,0,0,15,1,0,0,0,1,0,NA,0,0,0,0,Gemini,0,0,7,0.23,1
1,41,NA,547,0,0,0,0,0,4,0,0,1,1,1,1,1,0,0,NA,0,1,0,0,Scorpio,0,0,6,0.2,0
0,28,R,539,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,5,0.17,0
1,44,R,452,0,0,17,0,0,35,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,17,0.89,0
1,37,NA,607,0,0,0,0,0,151,0,0,26,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Leo,0,0,64,2.13,0
1,35,NA,568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,NA,0,0
0,20,R,641,4,0,108,4,0,249,0,0,11,1,1,1,0,1,0,Monthly,0,0,0,0,Aquarius,0,0,65,2.17,0
1,37,R,500,0,0,0,0,1,32,0,0,3,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,13,0.43,0
0,19,R,587,0,0,129,0,0,249,0,0,12,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,59,1.97,0
1,25,O,479,1,0,93,1,0,178,0,0,27,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,12,0.4,0
1,36,R,569,0,0,0,0,0,69,0,0,8,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,37,1.23,0
0,42,R,NA,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,NA,0,0,0,0,Libra,0,0,NA,0,0
0,34,NA,NA,0,0,19,0,0,45,0,0,3,1,1,1,0,1,0,NA,0,0,0,0,Scorpio,0,0,7,0.7,1
1,26,NA,635,0,0,4,0,0,5,0,0,0,1,1,1,0,1,2,Semi-Monthly,0,1,0,0,Taurus,1,0,3,0.1,1
1,18,NA,NA,0,0,0,0,0,39,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,16,0.53,1
0,23,NA,NA,0,0,15,0,0,20,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,1,0,11,0.37,0
1,31,NA,543,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,6,0.2,0
0,42,R,609,0,0,0,0,0,34,0,0,5,1,0,0,1,0,0,Weekly,0,0,0,0,Taurus,0,0,16,0.53,0
0,42,NA,NA,0,0,30,0,0,56,0,0,2,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,17,0.61,0
1,34,R,NA,0,0,3,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,1,0,1,0,0
1,28,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,NA,0,0,NA,0,0
0,50,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,NA,0,0
0,19,NA,NA,0,0,3,0,0,5,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Cancer,0,0,4,0.13,0
1,30,NA,478,1,0,27,1,0,39,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,NA,1,0,21,0.7,0
0,24,R,582,10,0,101,9,0,205,0,0,13,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,56,1.87,1
0,83,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Leo,0,0,NA,0,0
0,40,NA,502,41,10,46,34,0,158,0,0,22,1,0,0,0,1,0,NA,0,0,0,0,Virgo,0,0,41,1.37,1
1,19,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Pisces,1,0,NA,0,0
1,24,NA,546,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,NA,0,0
1,39,NA,653,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,6,0.2,0
1,22,NA,NA,0,0,4,0,0,21,0,0,3,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Leo,0,0,7,0.23,0
0,23,NA,548,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,NA,0,0,1,0.14,0
0,41,NA,627,19,4,24,19,0,81,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,19,0.9,1
0,36,R,498,52,0,72,49,0,245,0,0,20,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,60,2,0
0,38,R,NA,0,0,0,0,0,75,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,41,1.37,0
1,45,R,484,0,0,37,0,0,106,0,0,3,1,1,1,1,0,3,NA,0,0,0,0,Virgo,0,0,20,0.67,0
1,19,R,576,14,3,74,14,0,127,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,18,0.6,0
1,34,NA,NA,1,0,61,1,0,81,0,0,2,1,1,1,1,1,2,Monthly,0,0,0,0,Leo,0,0,23,0.77,0
1,23,NA,NA,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,6,0.2,0
1,26,R,528,17,0,33,17,0,100,0,0,12,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,15,0.5,1
0,30,R,585,5,0,62,5,0,169,0,0,6,1,1,1,1,0,0,NA,0,0,0,0,Taurus,0,0,48,1.6,1
0,42,NA,534,0,0,36,0,0,142,0,0,10,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,27,0.9,0
1,25,NA,542,0,0,0,0,0,35,0,0,1,1,1,1,0,1,0,NA,0,0,0,0,Virgo,0,0,19,0.63,0
0,28,R,NA,0,0,11,0,0,21,0,0,1,1,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,8,0.35,1
1,35,R,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,Capricorn,0,0,NA,0,0
1,51,O,461,0,0,0,0,4,194,0,0,21,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,1,60,2,0
0,43,NA,446,0,0,0,0,0,9,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Virgo,1,0,15,0.5,0
1,31,NA,NA,0,0,0,0,0,53,0,0,3,1,1,1,1,1,3,Bi-Weekly,0,0,0,0,Taurus,0,0,22,0.73,0
1,31,NA,NA,0,0,25,0,0,130,0,0,0,1,0,0,0,1,3,Bi-Weekly,0,0,0,0,NA,0,0,45,1.5,1
1,41,NA,550,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,NA,0,1
1,21,NA,746,0,0,33,0,0,54,0,0,2,1,0,0,0,1,2,Weekly,0,0,1,0,Aries,0,0,6,3,0
0,29,NA,534,0,0,20,0,0,50,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,11,0.69,1
0,22,NA,NA,0,0,5,0,0,1,0,0,0,1,1,1,1,0,0,NA,0,0,0,0,Leo,0,0,1,0.2,0
0,35,O,NA,12,2,34,9,0,61,0,0,12,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Leo,0,0,12,0.92,1
0,30,R,527,15,0,17,15,0,70,0,0,30,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,15,0.88,1
1,30,R,514,0,0,61,0,0,134,0,0,5,1,1,1,0,1,0,NA,0,0,0,0,Pisces,0,0,28,0.93,0
0,38,R,496,0,0,83,0,0,154,0,0,6,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,33,1.1,1
0,24,R,NA,7,0,32,7,0,89,0,0,4,1,0,0,0,1,0,NA,0,0,0,0,Taurus,0,0,16,0.94,1
0,27,R,NA,1,1,147,1,0,274,0,0,14,1,1,1,1,0,0,NA,0,0,0,0,Aries,0,0,64,2.13,1
1,34,R,546,0,0,0,0,1,203,1,0,10,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,57,1.9,0
1,37,NA,566,0,0,22,0,0,119,0,0,2,1,1,1,1,0,0,NA,0,0,0,0,Leo,0,0,38,1.27,0
0,32,R,463,0,0,7,0,0,10,0,0,0,1,0,0,0,1,0,NA,0,0,0,0,Aquarius,0,0,5,0.17,0
0,24,R,NA,0,0,9,0,0,28,0,0,11,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,1,0,5,0.17,0
1,25,R,522,0,0,0,0,0,108,0,0,9,1,1,1,1,0,0,Weekly,0,0,0,0,NA,0,0,37,1.23,0
0,28,NA,545,19,0,23,18,0,81,0,0,19,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,18,0.9,0
1,21,R,549,2,1,17,2,0,86,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,29,0.97,1
0,55,NA,NA,0,0,6,0,0,15,0,0,1,1,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,0,4,0.31,0
1,30,R,NA,4,1,104,4,0,159,0,0,29,1,1,1,1,0,4,Weekly,0,0,0,0,Leo,1,0,30,1,1
1,25,R,628,0,0,0,0,0,191,0,0,4,1,1,1,0,1,0,Monthly,0,0,0,0,Aries,0,0,65,2.17,1
0,30,NA,487,1,1,111,1,0,194,0,0,15,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,53,1.77,1
0,28,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,NA,0,0
1,27,NA,460,0,0,0,0,0,49,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Aquarius,0,0,27,0.9,1
0,29,R,NA,1,1,85,1,0,267,0,0,12,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,60,2,1
0,28,R,530,0,0,149,0,0,141,0,0,8,1,1,1,0,1,0,Monthly,0,0,0,0,Aries,0,0,29,0.97,0
1,38,NA,609,0,0,0,0,0,230,2,0,29,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,66,2.2,0
0,34,NA,511,0,0,73,0,0,170,0,0,16,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,1,0,50,1.67,1
